Native Title,English Title,Year,Country,Rating,Number of Raters,URL,ID
幽灵 유령,Phantom,2012.0,South Korea,8.5,44254.0,https://movie.douban.com/subject/10740251/,10740251.0
温暖的甜蜜的,温暖的，甜蜜的,2023.0,Chinese mainland,6.6,43545.0,https://movie.douban.com/subject/34937911/,34937911.0
人生之路,人生·路遥,2023.0,Chinese mainland,6.9,46330.0,https://movie.douban.com/subject/35597525/,35597525.0
哲仁王后 철인왕후,Cheolinwanghoo,2020.0,South Korea,7.1,46864.0,https://movie.douban.com/subject/35004570/,35004570.0
铁齿铜牙纪晓岚2,铁齿铜牙纪晓岚 第二部,2002.0,Chinese mainland,8.1,41454.0,https://movie.douban.com/subject/2248758/,2248758.0
武林外史,Martial arts,2001.0,Chinese mainland,7.7,42396.0,https://movie.douban.com/subject/2282477/,2282477.0
付岩洞复仇者们 부암동 복수자들,부안동 부수자 소셜클럽,2017.0,South Korea,8.3,42571.0,https://movie.douban.com/subject/27097812/,27097812.0
明天，妈妈不在 明日、ママがいない,"Tomorrow, Mom Won't Be Here",2014.0,Japan,8.9,42852.0,https://movie.douban.com/subject/25780651/,25780651.0
卖房子的女人 家売るオンナ,Your Home is My Business,2016.0,Japan,8.4,42305.0,https://movie.douban.com/subject/26720117/,26720117.0
云画的月光 구르미 그린 달빛,Moonlight Drawn by Clouds,2016.0,South Korea,7.2,49581.0,https://movie.douban.com/subject/26702284/,26702284.0
刑侦日记 刑偵日記,Murder Diary,2021.0,China Hong Kong,7.4,47973.0,https://movie.douban.com/subject/35073682/,35073682.0
九尾狐传 구미호뎐,Tale of the Nine Tailed,2020.0,South Korea,6.6,47216.0,https://movie.douban.com/subject/34937897/,34937897.0
你安全吗？,Are You Safe,2022.0,Chinese mainland,7.3,42587.0,https://movie.douban.com/subject/35479713/,35479713.0
眷思量,The Island of Siliang,2021.0,Chinese mainland,8.0,47388.0,https://movie.douban.com/subject/33717831/,33717831.0
兰陵王,King of Lan Ling,2013.0,Chinese mainland,7.1,45967.0,https://movie.douban.com/subject/10566582/,10566582.0
征服,conquer,2003.0,Chinese mainland,9.1,47454.0,https://movie.douban.com/subject/1917796/,1917796.0
雪豹,snow leopard,2010.0,Chinese mainland,8.3,46632.0,https://movie.douban.com/subject/4917908/,4917908.0
大嫁风尚,Perfect Wedding,2016.0,Chinese mainland,7.8,48400.0,https://movie.douban.com/subject/26377690/,26377690.0
离婚律师,Divorce Lawyers,2014.0,Chinese mainland,7.2,49863.0,https://movie.douban.com/subject/25711530/,25711530.0
男人帮,Gang,2011.0,Chinese mainland,7.4,42923.0,https://movie.douban.com/subject/5395263/,5395263.0
假面女郎 마스크걸,面具女孩,2023.0,South Korea,7.4,47357.0,https://movie.douban.com/subject/35681326/,35681326.0
天下长河,The Long River,2022.0,Chinese mainland,8.4,41339.0,https://movie.douban.com/subject/35517425/,35517425.0
巾帼枭雄 巾幗梟雄,红粉商人,2009.0,China Hong Kong,8.7,40616.0,https://movie.douban.com/subject/3330144/,3330144.0
恋爱先生,Mr. Right,2018.0,Chinese mainland,5.9,49517.0,https://movie.douban.com/subject/26827972/,26827972.0
夏家三千金,Xiajia Sanqianjin,2011.0,Chinese mainland,5.9,41591.0,https://movie.douban.com/subject/4891786/,4891786.0
回家的诱惑,Home Temptation,2011.0,Chinese mainland,6.9,48189.0,https://movie.douban.com/subject/4914642/,4914642.0
我在北京等你,Wait In Beijing,2020.0,Chinese mainland,4.6,42564.0,https://movie.douban.com/subject/27124510/,27124510.0
犬夜叉 完结篇 犬夜叉 完結編,InuYasha: The Final Act,2009.0,Japan,9.4,44293.0,https://movie.douban.com/subject/3993290/,3993290.0
水浒传,All Men Are Brothers,2011.0,Chinese mainland,8.1,43394.0,https://movie.douban.com/subject/4718246/,4718246.0
再次十八岁 18 어게인,Eitin Eogein,2020.0,South Korea,8.2,40934.0,https://movie.douban.com/subject/34970109/,34970109.0
真实的人类 第一季 Humans Season 1,人造・人,2015.0,England America,8.4,45566.0,https://movie.douban.com/subject/26170816/,26170816.0
一人之下 第四季,一人之下 4,2021.0,Chinese mainland,8.1,49973.0,https://movie.douban.com/subject/35169989/,35169989.0
天国与地狱 天国と地獄 ～サイコな2人～,Heaven and Hell,2021.0,Japan,7.9,48171.0,https://movie.douban.com/subject/35243063/,35243063.0
陷入纯情 순정에 반하다,Falling for Innocence,2015.0,South Korea,8.1,48876.0,https://movie.douban.com/subject/26282488/,26282488.0
黑皮记事本 黒革の手帖,黒革の手帳,2017.0,Japan,7.5,45748.0,https://movie.douban.com/subject/27046252/,27046252.0
舞乐传奇,Legend of SouthWest Dance and Music,2013.0,Chinese mainland,8.7,47066.0,https://movie.douban.com/subject/21759697/,21759697.0
村里来了个暴走女外科 村裡來了個暴走女外科,Mad Doctor,2022.0,"Taiwan, China",8.5,46833.0,https://movie.douban.com/subject/35735782/,35735782.0
装台,Building the Stage,2020.0,Chinese mainland,8.0,42337.0,https://movie.douban.com/subject/30458950/,30458950.0
掟上今日子的备忘录 掟上今日子の備忘録,备 The memorandum of today's day 掟 Memorandum of the Day today,2015.0,Japan,8.3,41565.0,https://movie.douban.com/subject/26546794/,26546794.0
花样男子2 花より男子2（リターンズ）,流星花园2（Returns）,2007.0,Japan,8.2,44900.0,https://movie.douban.com/subject/1937077/,1937077.0
昨日的美食 きのう何食べた？,What Did You Eat Yesterday?,2019.0,Japan,8.8,49901.0,https://movie.douban.com/subject/30442369/,30442369.0
完美关系,Perfect Partner,2020.0,Chinese mainland,3.7,47001.0,https://movie.douban.com/subject/30221758/,30221758.0
金装四大才子 金裝四大才子,The Legendary Four Aces,2000.0,China Hong Kong,7.8,48424.0,https://movie.douban.com/subject/2282511/,2282511.0
地下交通站,Underground traffic station,2007.0,Chinese mainland,9.4,41731.0,https://movie.douban.com/subject/2133474/,2133474.0
杀不死,damn it!,2017.0,Chinese mainland,8.1,48258.0,https://movie.douban.com/subject/26772013/,26772013.0
创业时代,Entrepreneurial Age,2018.0,Chinese mainland,3.7,40815.0,https://movie.douban.com/subject/26665352/,26665352.0
北京女子图鉴,Beijing Women's Book,2018.0,Chinese mainland,6.1,46345.0,https://movie.douban.com/subject/27176635/,27176635.0
暗恋·橘生淮南,Cross Love · Orange Sheng Huainan,2021.0,Chinese mainland,4.6,44433.0,https://movie.douban.com/subject/26266920/,26266920.0
激情燃烧的岁月,Passionate years,2001.0,Chinese mainland,8.2,40795.0,https://movie.douban.com/subject/2248707/,2248707.0
第8号当铺 第8號當舖,The Pawnshop NO.8,2003.0,"Taiwan, China",8.2,47581.0,https://movie.douban.com/subject/2326686/,2326686.0
一年生 พี่ว้ากตัวร้ายกับนายปีหนึ่ง,SOTUS The series,2016.0,Thailand,8.8,49038.0,https://movie.douban.com/subject/26862270/,26862270.0
紧急救命 コード・ブルー -ドクターヘリ緊急救命-,code blue,2008.0,Japan,8.5,42499.0,https://movie.douban.com/subject/3184572/,3184572.0
玉观音,Yu Guanyin,2003.0,Chinese mainland,7.8,42076.0,https://movie.douban.com/subject/2248526/,2248526.0
少主且慢行 第一季,锦心记1,2020.0,Chinese mainland,6.7,41931.0,https://movie.douban.com/subject/34463312/,34463312.0
99.9：刑事专业律师 第一季 99.9 刑事専門弁護士,99.9 ~ Keiji Senmon Bengoshi,2016.0,Japan,8.3,45828.0,https://movie.douban.com/subject/26725184/,26725184.0
都是天使惹的祸,It's all the calamities caused by angels,2001.0,Chinese mainland,7.1,46707.0,https://movie.douban.com/subject/2279817/,2279817.0
活色生香,Legend of Fragrance,2015.0,Chinese mainland,6.3,43108.0,https://movie.douban.com/subject/25849012/,25849012.0
南来北往,三棵树,2024.0,Chinese mainland,7.1,41790.0,https://movie.douban.com/subject/35237053/,35237053.0
萧十一郎,Xiao Shiro,2002.0,Chinese mainland,7.6,46612.0,https://movie.douban.com/subject/2347271/,2347271.0
苏里南 수리남,The Accidental Narco,2022.0,South Korea,6.9,49711.0,https://movie.douban.com/subject/34442059/,34442059.0
小戏骨：红楼梦之刘姥姥进大观园,小戏骨：红楼梦篇,2017.0,Chinese mainland,9.1,47179.0,https://movie.douban.com/subject/26951951/,26951951.0
大汉天子,The Prince of Han Dynasty,2002.0,Chinese mainland,7.8,41429.0,https://movie.douban.com/subject/2343687/,2343687.0
父女七日变 パパとムスメの7日間,Papa to musume no nanakakan,2007.0,Japan,8.4,40882.0,https://movie.douban.com/subject/2142535/,2142535.0
地狱公使 지옥,Jiok,2021.0,South Korea,6.8,42042.0,https://movie.douban.com/subject/34974555/,34974555.0
天气好的话，我会去找你 날씨가 좋으면 찾아가겠어요,I'll Find You on a Beautiful Day,2020.0,South Korea,8.4,44215.0,https://movie.douban.com/subject/34786816/,34786816.0
生门,This is Life,2017.0,Chinese mainland,9.4,43386.0,https://movie.douban.com/subject/27610855/,27610855.0
暗算,Plot Against,2006.0,Chinese mainland,9.0,46392.0,https://movie.douban.com/subject/2158486/,2158486.0
冬日恋歌 겨울연가,冬のソナタ,2002.0,South Korea,8.1,41749.0,https://movie.douban.com/subject/1786755/,1786755.0
心居,Life is A Long Quiet River,2022.0,Chinese mainland,5.6,42808.0,https://movie.douban.com/subject/35231970/,35231970.0
破事精英 第二季,The Lord of Losers,2023.0,Chinese mainland,8.6,41831.0,https://movie.douban.com/subject/35981366/,35981366.0
回响,Echo,2023.0,Chinese mainland,5.9,46051.0,https://movie.douban.com/subject/35671177/,35671177.0
理想照耀中国,Faith Makes Great,2021.0,Chinese mainland,8.2,48808.0,https://movie.douban.com/subject/35209733/,35209733.0
战火中的青春,我和我的西南联大,2023.0,Chinese mainland,6.1,41617.0,https://movie.douban.com/subject/33425600/,33425600.0
宽松世代又如何 ゆとりですがなにか,是宽松世代怎么了,2016.0,Japan,8.7,47018.0,https://movie.douban.com/subject/26724684/,26724684.0
突围,天凉好个秋,2021.0,Chinese mainland,5.2,42536.0,https://movie.douban.com/subject/27015861/,27015861.0
请吃红小豆吧！,红小豆的工作日常,2018.0,Chinese mainland,8.9,45080.0,https://movie.douban.com/subject/30259908/,30259908.0
兰闺喜事,Lan Boudoir Happy,2023.0,Chinese mainland,7.7,49453.0,https://movie.douban.com/subject/35682502/,35682502.0
旗袍美探,Miss S,2020.0,Chinese mainland,6.6,40095.0,https://movie.douban.com/subject/30463413/,30463413.0
阿娜尔罕,阿娜尔汗,2013.0,Chinese mainland,6.2,47783.0,https://movie.douban.com/subject/24294849/,24294849.0
与恶魔有约 마이데몬,我的魔鬼,2023.0,South Korea,7.7,43933.0,https://movie.douban.com/subject/36219186/,36219186.0
舌尖上的中国 第三季,舌尖3,2018.0,Chinese mainland,3.8,70593.0,https://movie.douban.com/subject/25875034/,25875034.0
老大 BOSS,老大 第一季,2009.0,Japan,8.7,46335.0,https://movie.douban.com/subject/3692611/,3692611.0
圆桌派 第三季,圆桌派3,2018.0,Chinese mainland,9.1,41321.0,https://movie.douban.com/subject/27180210/,27180210.0
恰同学少年,Student teenager,2007.0,Chinese mainland,9.1,49081.0,https://movie.douban.com/subject/2148367/,2148367.0
又是吴海英 또 오해영,Ddo Oh Hae Yeong,2016.0,South Korea,8.3,47346.0,https://movie.douban.com/subject/26722100/,26722100.0
法证先锋2 法證先鋒II,Frensic Heroes II,2008.0,China Hong Kong,8.4,71973.0,https://movie.douban.com/subject/2303112/,2303112.0
法证先锋3 法證先鋒Ⅲ,Forensic Heros III,2011.0,China Hong Kong,7.8,65298.0,https://movie.douban.com/subject/5247088/,5247088.0
恶作剧2吻 惡作劇2吻,恶作剧之吻 第二部,2007.0,"Taiwan, China",8.7,119539.0,https://movie.douban.com/subject/2274948/,2274948.0
一年一度喜剧大赛 第二季,Super Sketch Show S2,2022.0,Chinese mainland,7.7,89525.0,https://movie.douban.com/subject/35699688/,35699688.0
脱口秀大会 第二季,脱口秀大会2,2019.0,Chinese mainland,7.6,41374.0,https://movie.douban.com/subject/34431573/,34431573.0
脱口秀大会 第五季,脱口秀大会5,2022.0,Chinese mainland,6.1,77694.0,https://movie.douban.com/subject/35890182/,35890182.0
十万个冷笑话 第一季,One hundred thousand bad jokes,2012.0,Chinese mainland,8.2,52706.0,https://movie.douban.com/subject/11503638/,11503638.0
奇葩说 第六季,I Can I BB,2019.0,Chinese mainland,7.4,68855.0,https://movie.douban.com/subject/33441919/,33441919.0
越狱兔 第一季 ウサビッチ,Usavich,2004.0,Japan,9.2,86879.0,https://movie.douban.com/subject/2326676/,2326676.0
花儿与少年·丝路季,花儿与少年 出国季,2023.0,Chinese mainland,9.2,144592.0,https://movie.douban.com/subject/36247293/,36247293.0
脱口秀大会 第三季,脱口秀大会3,2020.0,Chinese mainland,7.9,63912.0,https://movie.douban.com/subject/34840339/,34840339.0
命运之夜前传 第一季 Fate/Zero,零话,2011.0,Japan,9.2,71276.0,https://movie.douban.com/subject/5416070/,5416070.0
命运之夜前传 第二季 Fate/Zero 2ndシーズン,Zero 第二期,2012.0,Japan,9.2,57313.0,https://movie.douban.com/subject/6874729/,6874729.0
K,K-project,2012.0,Japan,7.6,42098.0,https://movie.douban.com/subject/10545923/,10545923.0
声入人心 第一季,Super Vocal,2018.0,Chinese mainland,9.1,112354.0,https://movie.douban.com/subject/30353394/,30353394.0
我的英雄学院 僕のヒーローアカデミア,My Hero Academia,2016.0,Japan,7.7,59329.0,https://movie.douban.com/subject/26653375/,26653375.0
黑子的篮球 黒子のバスケ,幻影篮球王,2012.0,Japan,7.9,43289.0,https://movie.douban.com/subject/7163768/,7163768.0
中餐厅 第二季,China Restaurant Season 2,2018.0,Chinese mainland,6.7,62361.0,https://movie.douban.com/subject/30188120/,30188120.0
使徒行者2,Line Walker 2,2017.0,"Mainland China / Hong Kong, China",6.8,45033.0,https://movie.douban.com/subject/26661003/,26661003.0
JOJO的奇妙冒险 石之海 Part.2 ジョジョの奇妙な冒険 ストーンオーシャン 第2クール,JoJo's Bizarre Adventure: Stone Ocean - Part 2,2022.0,Japan,9.1,33394.0,https://movie.douban.com/subject/35819151/,35819151.0
赛博朋克：边缘行者 Cyberpunk: Edgerunners,サイバーパンク エッジランナーズ,2022.0,Poland / Japan / The United States,9.0,162422.0,https://movie.douban.com/subject/35118256/,35118256.0
死神 千年血战篇 ブリーチ 千年血戦篇,Bleach: Thousand-Year Blood War,2022.0,Japan,9.1,30832.0,https://movie.douban.com/subject/35001432/,35001432.0
想做饭的女人和想吃饭的女人 作りたい女と食べたい女,想做菜的女人和想吃的女人,2022.0,Japan,8.6,28725.0,https://movie.douban.com/subject/36126327/,36126327.0
乘风破浪 第三季,Sisters Who Make Waves Season 3,2022.0,Chinese mainland,5.8,43354.0,https://movie.douban.com/subject/35723926/,35723926.0
JOJO的奇妙冒险 石之海 Part.3 ジョジョの奇妙な冒険 ストーンオーシャン 第3クール,JoJo's Bizarre Adventure: Stone Ocean - Part 3,2022.0,Japan,9.3,26859.0,https://movie.douban.com/subject/36056267/,36056267.0
单身即地狱 솔로지옥,Too Hot to Handle,2021.0,South Korea,7.1,34005.0,https://movie.douban.com/subject/35704514/,35704514.0
欢迎来到蘑菇屋,Welcome to Mushroom House,2022.0,Chinese mainland,8.4,49176.0,https://movie.douban.com/subject/35859355/,35859355.0
家有儿女2,Home With Kids2,2005.0,Chinese mainland,9.1,101353.0,https://movie.douban.com/subject/5318129/,5318129.0
这个不可以报销！ これは経費で落ちません！,明察小会计,2019.0,Japan,8.5,30115.0,https://movie.douban.com/subject/33468413/,33468413.0
D.P：逃兵追缉令 第二季 디.피. 시즌2,D.P. 2,2023.0,South Korea,8.5,40282.0,https://movie.douban.com/subject/35634067/,35634067.0
伍六七之暗影宿命,伍六七 第四季,2023.0,Chinese mainland,8.2,30707.0,https://movie.douban.com/subject/36093359/,36093359.0
咒术回战 第二季 呪術廻戦 2,呪術廻戦 懐玉・玉折,2023.0,Japan,8.6,39684.0,https://movie.douban.com/subject/35765350/,35765350.0
大侦探 第七季,Who's the Murderer?,2022.0,Chinese mainland,7.7,48614.0,https://movie.douban.com/subject/35524871/,35524871.0
孤独摇滚！ ぼっち・ざ・ろっく！,Bocchi the Rock!,2022.0,Japan,9.1,49870.0,https://movie.douban.com/subject/35366293/,35366293.0
华灯初上 第三季 華燈初上 第三季,Light The Night Part 3,2022.0,"Taiwan, China",7.6,77402.0,https://movie.douban.com/subject/35550795/,35550795.0
间谍过家家 第二季 SPY×FAMILY Season 2,Spy × Family Season 2,2023.0,Japan,8.9,25973.0,https://movie.douban.com/subject/36190888/,36190888.0
奇巧计程车 オッドタクシー,ODD TAXI,2021.0,Japan,9.5,105293.0,https://movie.douban.com/subject/35332568/,35332568.0
一年一度喜剧大赛,超级小品秀,2021.0,Chinese mainland,8.6,133198.0,https://movie.douban.com/subject/35467072/,35467072.0
对手,Enemy,2021.0,Chinese mainland,7.8,131630.0,https://movie.douban.com/subject/35235428/,35235428.0
永远的第一名 永遠的第一名,No.1 For You,2021.0,"Taiwan, China",8.3,67852.0,https://movie.douban.com/subject/35230696/,35230696.0
最爱 最愛,Favorite and favorite,2021.0,Japan,7.6,66772.0,https://movie.douban.com/subject/35528931/,35528931.0
叹息桥 歎息橋,The Gutter,2020.0,Hong Kong / Mainland China,8.7,61403.0,https://movie.douban.com/subject/30481987/,30481987.0
风犬少年的天空,Run For Young,2020.0,Chinese mainland,8.0,207182.0,https://movie.douban.com/subject/30413128/,30413128.0
时光代理人,Link Click,2021.0,Chinese mainland,8.1,76349.0,https://movie.douban.com/subject/35263440/,35263440.0
怪你过分美丽,We Are All Alone,2020.0,Chinese mainland,7.7,67681.0,https://movie.douban.com/subject/30486573/,30486573.0
亲爱的小孩,Left Right,2022.0,Chinese mainland,7.7,61020.0,https://movie.douban.com/subject/35344026/,35344026.0
机动搜查队404 MIU404,Mobile search team 404 MIU404,2020.0,Japan,9.1,87384.0,https://movie.douban.com/subject/34969016/,34969016.0
雾山五行,Fog Hill of Five Elements,2020.0,Chinese mainland,8.7,141491.0,https://movie.douban.com/subject/30395914/,30395914.0
动物狂想曲 第一季 BEASTARS,ビースターズ,2019.0,Japan,9.0,88319.0,https://movie.douban.com/subject/30458442/,30458442.0
华灯初上 第二季 華燈初上 第二季,Light The Night Part 2,2021.0,"Taiwan, China",7.2,83990.0,https://movie.douban.com/subject/35550794/,35550794.0
17.3 关于性 17.3 about a sex,17.3 About Sex 17.3 About A SEX,2020.0,Japan,9.1,61048.0,https://movie.douban.com/subject/35202302/,35202302.0
向往的生活 第六季,向往的生活渔村篇,2022.0,Chinese mainland,5.8,31503.0,https://movie.douban.com/subject/35644637/,35644637.0
大江大河2,Like a Flowing River 2,2020.0,Chinese mainland,8.8,194481.0,https://movie.douban.com/subject/30423905/,30423905.0
到了30岁还是处男，似乎会变成魔法师 番外篇 30歳まで童貞だと魔法使いになれるらしい 番外編,"At the age of 30, she is still a virgin, and it seems to become a magician Fanwai.",2020.0,Japan,8.8,33347.0,https://movie.douban.com/subject/35288733/,35288733.0
快乐再出发,Go for Happiness,2022.0,Chinese mainland,9.6,305858.0,https://movie.douban.com/subject/35918457/,35918457.0
我的天才女友 第二季 L'amica geniale Season 2,My Brilliant Friend,2020.0,Italy / United States,9.5,129135.0,https://movie.douban.com/subject/30395843/,30395843.0
与君歌,Awakening in Chang'an,2021.0,Chinese mainland,5.6,110034.0,https://movie.douban.com/subject/35096882/,35096882.0
中国奇谭,Yao-Chinese Folktales,2023.0,Chinese mainland,8.7,257834.0,https://movie.douban.com/subject/35674355/,35674355.0
东京白日梦女 東京タラレバ娘,女子寻爱物语,2017.0,Japan,7.2,25168.0,https://movie.douban.com/subject/26870751/,26870751.0
向往的生活 第三季,Back to field,2019.0,Chinese mainland,7.3,85744.0,https://movie.douban.com/subject/30441625/,30441625.0
昆仑神宫,Kunlun Tomb,2022.0,Chinese mainland,6.9,135808.0,https://movie.douban.com/subject/35095038/,35095038.0
公诉,中国公诉,2023.0,Chinese mainland,6.6,83062.0,https://movie.douban.com/subject/35525475/,35525475.0
这！就是街舞 第二季,Street Dance of China Ⅱ,2019.0,Chinese mainland,8.7,113737.0,https://movie.douban.com/subject/30486671/,30486671.0
少年法庭 소년심판,Juvenile.Justice,2022.0,South Korea,8.7,103686.0,https://movie.douban.com/subject/35248792/,35248792.0
脱口秀大会 第四季,脱口秀大会4,2021.0,Chinese mainland,7.6,62761.0,https://movie.douban.com/subject/35206452/,35206452.0
人间世 第二季,人间百态,2019.0,Chinese mainland,9.5,57928.0,https://movie.douban.com/subject/27199784/,27199784.0
冰上的尤里 ユーリ!!! on ICE,勇利!!! on ICE,2016.0,Japan,8.8,48497.0,https://movie.douban.com/subject/26756212/,26756212.0
怒火街头 怒火街頭,Ghetto Justice,2011.0,China Hong Kong,7.9,34934.0,https://movie.douban.com/subject/4751653/,4751653.0
怎么办！脱口秀专场,脱口秀扩列计划,2022.0,Chinese mainland,7.0,29617.0,https://movie.douban.com/subject/35890470/,35890470.0
声生不息 聲生不息,Infinity and Beyond 2022,2022.0,"Mainland China / Hong Kong, China",7.3,30992.0,https://movie.douban.com/subject/35634451/,35634451.0
我们由奇迹构成 僕らは奇跡でできている,我们是奇迹产生的,2018.0,Japan,8.9,34221.0,https://movie.douban.com/subject/30291583/,30291583.0
画江湖之不良人6,画江湖之不良人 第六季,2023.0,Chinese mainland,9.4,64268.0,https://movie.douban.com/subject/35801116/,35801116.0
东八区的先生们,Gentlemen of East 8th,2022.0,Chinese mainland,2.1,216155.0,https://movie.douban.com/subject/35160920/,35160920.0
怒晴湘西,Candle In The Tomb: The Wrath Of Time,2019.0,Chinese mainland,7.1,196851.0,https://movie.douban.com/subject/27202985/,27202985.0
扫黑风暴,Crime Crackdown,2021.0,Chinese mainland,7.1,380620.0,https://movie.douban.com/subject/35202793/,35202793.0
龙岭迷窟,Candle in the Tomb: The Lost Caverns,2020.0,Chinese mainland,8.1,367206.0,https://movie.douban.com/subject/30488569/,30488569.0
显微镜下的大明之丝绢案,殿下与臣民,2023.0,Chinese mainland,7.8,138466.0,https://movie.douban.com/subject/35465011/,35465011.0
二十不惑2,Twenty Your Life On 2,2022.0,Chinese mainland,8.0,77965.0,https://movie.douban.com/subject/35203351/,35203351.0
画江湖之不良人5,画江湖之不良人 第五季,2022.0,Chinese mainland,8.4,37335.0,https://movie.douban.com/subject/35524406/,35524406.0
香港爱情故事 香港愛情故事,Hong Kong Love Stories,2020.0,China Hong Kong,8.6,25213.0,https://movie.douban.com/subject/34943615/,34943615.0
少年天子,少年天子之顺治王朝,2003.0,Chinese mainland,8.7,27730.0,https://movie.douban.com/subject/2355581/,2355581.0
辣妈正传,Hot Mom,2013.0,Chinese mainland,6.7,27514.0,https://movie.douban.com/subject/24464262/,24464262.0
一吻定情2 イタズラなKiss2～Love in TOKYO,Mischievous Kiss: Love in Tokyo 2,2014.0,Japan,7.7,39631.0,https://movie.douban.com/subject/25738842/,25738842.0
年轻的教宗 The Young Pope,年轻教宗(台),2016.0,Italy / France / Spain / US / Britain,9.0,31849.0,https://movie.douban.com/subject/25884125/,25884125.0
九岁县太爷,The Magistrate Who's Nine,2002.0,"Mainland China / Hong Kong, China",6.8,25853.0,https://movie.douban.com/subject/3025290/,3025290.0
这是恋爱！不良少年与白手杖女孩 恋です！～ヤンキー君と白杖ガール～,不良少年与白手杖女,2021.0,Japan,8.5,33837.0,https://movie.douban.com/subject/35525539/,35525539.0
做自己的光,Be your own light,2023.0,Chinese mainland,7.6,25619.0,https://movie.douban.com/subject/35805702/,35805702.0
超越,Surpass,2022.0,Chinese mainland,8.0,30890.0,https://movie.douban.com/subject/35465263/,35465263.0
Dr.伦太郎 Dr.倫太郎,Dr. Rintaro,2015.0,Japan,7.6,26203.0,https://movie.douban.com/subject/26314383/,26314383.0
人鱼小姐 인어아가씨,Miss Mermaid,2002.0,South Korea,8.0,28662.0,https://movie.douban.com/subject/2032605/,2032605.0
老男孩,Old Boy,2018.0,Chinese mainland,6.1,26748.0,https://movie.douban.com/subject/27018233/,27018233.0
屌丝男士 第四季,Diors Man 4,2015.0,Chinese mainland,7.5,25606.0,https://movie.douban.com/subject/25890928/,25890928.0
凡人修仙传,A Record of Mortal's Journey to Immortality,2020.0,Chinese mainland,7.9,38510.0,https://movie.douban.com/subject/34925294/,34925294.0
乌龙闯情关,Oolong,2001.0,Chinese mainland,7.4,31330.0,https://movie.douban.com/subject/3134871/,3134871.0
宠物情人 きみはペット,宠物爱人,2017.0,Japan,7.5,38674.0,https://movie.douban.com/subject/26788941/,26788941.0
First Class ファースト・クラス,时尚恶魔(台),2014.0,Japan,6.6,27614.0,https://movie.douban.com/subject/25842009/,25842009.0
池袋西口公园 池袋ウエストゲートパーク,Ikebukuro West Gate park,2000.0,Japan,8.7,26869.0,https://movie.douban.com/subject/1465284/,1465284.0
古灵精探B 古靈精探B,D.I.E. Again,2009.0,China Hong Kong,7.8,32718.0,https://movie.douban.com/subject/3356340/,3356340.0
万物生灵 第二季 All Creatures Great and Small Season 2,菜鸟兽医日记(台),2021.0,England America,9.5,37238.0,https://movie.douban.com/subject/35274831/,35274831.0
小宝与康熙 小寶與康熙,The Duke of the Mount Deer 2000,2000.0,"Hong Kong / Taiwan, China",7.4,35478.0,https://movie.douban.com/subject/3041493/,3041493.0
极道鲜师 ごくせん,我Miss系大佬(港),2002.0,Japan,8.0,37046.0,https://movie.douban.com/subject/1465086/,1465086.0
High Kick 短腿的反击 하이킥! 짧은 다리의 역습,搞笑一家人 第三部,2011.0,South Korea,8.9,35356.0,https://movie.douban.com/subject/6558797/,6558797.0
X医生：外科医生大门未知子 第1季 ドクターX 外科医・大門未知子,Doctor X Gekai Daimon Michiko,2012.0,Japan,8.7,28891.0,https://movie.douban.com/subject/11612463/,11612463.0
炊事班的故事3,Story of cooking class 3,2007.0,Chinese mainland,8.9,31842.0,https://movie.douban.com/subject/2158699/,2158699.0
我的野蛮奶奶 我的野蠻奶奶,我的野蛮婆婆,2005.0,China Hong Kong,7.5,26494.0,https://movie.douban.com/subject/2230669/,2230669.0
了不起的挑战,无限挑战中国版,2015.0,Mainland China / South Korea,8.8,32645.0,https://movie.douban.com/subject/26347994/,26347994.0
白色月光,"Goodbye, My Lover",2020.0,Chinese mainland,6.4,27838.0,https://movie.douban.com/subject/34839179/,34839179.0
爱情魔发师,The Magicians Of Love,2006.0,"Taiwan, China",5.9,29139.0,https://movie.douban.com/subject/2085029/,2085029.0
超少年密码,Finding Soul,2016.0,"Mainland China / Taiwan, China",8.7,29042.0,https://movie.douban.com/subject/26702289/,26702289.0
腾空的日子,Sky days,2014.0,Chinese mainland,8.7,25610.0,https://movie.douban.com/subject/25889645/,25889645.0
早餐中国 第一季,Breakfast in China,2019.0,Chinese mainland,8.0,29429.0,https://movie.douban.com/subject/33393084/,33393084.0
齐天大圣孙悟空 齊天大聖孫悟空,新西游记,2002.0,"Hong Kong / Taiwan, China",7.5,28971.0,https://movie.douban.com/subject/1830577/,1830577.0
心惊胆战的同居 간 떨어지는 동거,我的室友是九尾狐,2021.0,South Korea,7.4,36087.0,https://movie.douban.com/subject/35131294/,35131294.0
大宋少年志2,宋二志,2023.0,Chinese mainland,7.8,65224.0,https://movie.douban.com/subject/35063919/,35063919.0
大唐狄公案,Judge Dee‘s Mystery,2024.0,Chinese mainland,5.7,35604.0,https://movie.douban.com/subject/35459025/,35459025.0
新边城浪子,Edge City Wanderer,2016.0,Chinese mainland,7.7,25505.0,https://movie.douban.com/subject/26378692/,26378692.0
神医喜来乐,Magic Doctor Xi Lai Le,2003.0,Chinese mainland,8.1,39970.0,https://movie.douban.com/subject/2259830/,2259830.0
半生缘,Affair of Half a Lifetime,2002.0,"Mainland China / Taiwan, China",7.2,25051.0,https://movie.douban.com/subject/3042142/,3042142.0
